time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.3600000000000025,0.949140117203,-5.88235005637,20.5807617981,5.73957751578,6.15658756828,0.0,1.31247890528,-6.80032807982,4.5074681826,-0.239964663697,-0.0559427652322,0.0,454.63077895355786,455.3421652373272,453.1209640338592,453.36926546849946
3.4200000000000026,1.0297626085,-6.29843449774,20.8458455636,5.72560243194,6.15286322399,0.0,1.3751473607,-7.0701006307,4.32764281744,-0.221645770259,-0.0786038908418,0.0,429.2531175997647,427.32197735615773,425.7422167919124,427.2503021395989
3.4800000000000026,1.11433083368,-6.73144250025,21.100810122,5.71261138337,6.14841496421,0.0,1.4440699763,-7.36432106788,4.16991205931,-0.207861277157,-0.0664423720668,0.0,437.5627130041517,438.5698596043219,438.6490833099666,439.74552559628245
3.5400000000000027,1.20373353526,-7.18484112123,21.3500451595,5.70003020343,6.14428522596,0.0,1.53619750356,-7.74941273335,4.13558208659,-0.21360453147,-0.0740864783272,0.0,488.1007975902302,487.52668864204,486.2243735340746,485.7545678562922
3.6000000000000028,1.29901919835,-7.66268449595,21.5986277151,5.68742602208,6.1403577888,0.0,1.64013093697,-8.17893891488,4.14758602017,-0.203810885277,-0.0521984665511,0.0,507.7541251364967,509.3196541580597,507.75831967865315,508.4231430159937
3.660000000000003,1.399826478,-8.16349047468,21.843155477,5.67584433455,6.13754572281,0.0,1.72020825752,-8.5152020663,4.0016582653,-0.177333665871,-0.0379106615518,0.0,458.8598141398822,459.9917484416572,457.44318678256025,459.51166089579203
3.720000000000003,1.50540119266,-8.68439038194,22.0783035995,5.66466464177,6.13482111089,0.0,1.7990064361,-8.84873354506,3.83504803949,-0.218170785108,-0.0678946219359,0.0,457.0430422064129,454.64477519216473,456.4510984454487,453.14440984053897
3.780000000000003,1.61568593997,-9.2252805734,22.3029160596,5.65269485136,6.13019162642,0.0,1.87733742658,-9.18159059884,3.65034387912,-0.17659820735,-0.11154243406,0.0,454.1309667103573,450.60946006636124,451.3578073619544,454.66163326811125
3.840000000000003,1.73054074925,-9.78557561182,22.5151643474,5.64246000512,6.12392542793,0.0,1.9515250608,-9.49561939316,3.42323882257,-0.160674244023,-0.0930769378755,0.0,440.24916273412975,441.76514657066014,438.9576635872286,440.2491453553532
3.900000000000003,1.84944931013,-10.3631270882,22.7112013553,5.63284080966,6.11807337024,0.0,2.01243846885,-9.75714104215,3.11063293296,-0.159621462924,-0.108396779454,0.0,408.59279128568613,407.21487437864016,408.3741375536768,408.44116964831386
